quiz_id,course_id,difficulty_level,title,description,total_questions,passing_score,time_limit,created_at
1094,365,Medium,Learn Penetration Testing - Medium Quiz,"Test your medium level knowledge of Learn Penetration Testing. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1095,365,Hard,Learn Penetration Testing - Hard Quiz,"Test your hard level knowledge of Learn Penetration Testing. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1096,366,Easy,Ethical Hacking Bootcamp - Easy Quiz,"Test your easy level knowledge of Ethical Hacking Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1097,366,Medium,Ethical Hacking Bootcamp - Medium Quiz,"Test your medium level knowledge of Ethical Hacking Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1098,366,Hard,Ethical Hacking Bootcamp - Hard Quiz,"Test your hard level knowledge of Ethical Hacking Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1099,367,Easy,Complete Networking Course - Easy Quiz,"Test your easy level knowledge of Complete Networking Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1100,367,Medium,Complete Networking Course - Medium Quiz,"Test your medium level knowledge of Complete Networking Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1101,367,Hard,Complete Networking Course - Hard Quiz,"Test your hard level knowledge of Complete Networking Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1102,368,Easy,Learn Cybersecurity - Easy Quiz,"Test your easy level knowledge of Learn Cybersecurity. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1103,368,Medium,Learn Cybersecurity - Medium Quiz,"Test your medium level knowledge of Learn Cybersecurity. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1104,368,Hard,Learn Cybersecurity - Hard Quiz,"Test your hard level knowledge of Learn Cybersecurity. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1105,369,Easy,Master Cybersecurity - Easy Quiz,"Test your easy level knowledge of Master Cybersecurity. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1106,369,Medium,Master Cybersecurity - Medium Quiz,"Test your medium level knowledge of Master Cybersecurity. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1107,369,Hard,Master Cybersecurity - Hard Quiz,"Test your hard level knowledge of Master Cybersecurity. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1108,370,Easy,Professional CISSP - Easy Quiz,"Test your easy level knowledge of Professional CISSP. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1109,370,Medium,Professional CISSP - Medium Quiz,"Test your medium level knowledge of Professional CISSP. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1110,370,Hard,Professional CISSP - Hard Quiz,"Test your hard level knowledge of Professional CISSP. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1111,371,Easy,Learn CISSP - Easy Quiz,"Test your easy level knowledge of Learn CISSP. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1112,371,Medium,Learn CISSP - Medium Quiz,"Test your medium level knowledge of Learn CISSP. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1113,371,Hard,Learn CISSP - Hard Quiz,"Test your hard level knowledge of Learn CISSP. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1114,372,Easy,Ethical Hacking for Advanceds - Easy Quiz,"Test your easy level knowledge of Ethical Hacking for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1115,372,Medium,Ethical Hacking for Advanceds - Medium Quiz,"Test your medium level knowledge of Ethical Hacking for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1116,372,Hard,Ethical Hacking for Advanceds - Hard Quiz,"Test your hard level knowledge of Ethical Hacking for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1117,373,Easy,Ethical Hacking Bootcamp - Easy Quiz,"Test your easy level knowledge of Ethical Hacking Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1118,373,Medium,Ethical Hacking Bootcamp - Medium Quiz,"Test your medium level knowledge of Ethical Hacking Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1119,373,Hard,Ethical Hacking Bootcamp - Hard Quiz,"Test your hard level knowledge of Ethical Hacking Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1120,374,Easy,Cybersecurity Fundamentals - Easy Quiz,"Test your easy level knowledge of Cybersecurity Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1121,374,Medium,Cybersecurity Fundamentals - Medium Quiz,"Test your medium level knowledge of Cybersecurity Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1122,374,Hard,Cybersecurity Fundamentals - Hard Quiz,"Test your hard level knowledge of Cybersecurity Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1123,375,Easy,Networking Fundamentals - Easy Quiz,"Test your easy level knowledge of Networking Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1124,375,Medium,Networking Fundamentals - Medium Quiz,"Test your medium level knowledge of Networking Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1125,375,Hard,Networking Fundamentals - Hard Quiz,"Test your hard level knowledge of Networking Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1126,376,Easy,Cybersecurity Bootcamp - Easy Quiz,"Test your easy level knowledge of Cybersecurity Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1127,376,Medium,Cybersecurity Bootcamp - Medium Quiz,"Test your medium level knowledge of Cybersecurity Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1128,376,Hard,Cybersecurity Bootcamp - Hard Quiz,"Test your hard level knowledge of Cybersecurity Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1129,377,Easy,Cybersecurity Fundamentals - Easy Quiz,"Test your easy level knowledge of Cybersecurity Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1130,377,Medium,Cybersecurity Fundamentals - Medium Quiz,"Test your medium level knowledge of Cybersecurity Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1131,377,Hard,Cybersecurity Fundamentals - Hard Quiz,"Test your hard level knowledge of Cybersecurity Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1132,378,Easy,CompTIA Masterclass - Easy Quiz,"Test your easy level knowledge of CompTIA Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1133,378,Medium,CompTIA Masterclass - Medium Quiz,"Test your medium level knowledge of CompTIA Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1134,378,Hard,CompTIA Masterclass - Hard Quiz,"Test your hard level knowledge of CompTIA Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1135,379,Easy,Penetration Testing for Advanceds - Easy Quiz,"Test your easy level knowledge of Penetration Testing for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1136,379,Medium,Penetration Testing for Advanceds - Medium Quiz,"Test your medium level knowledge of Penetration Testing for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1137,379,Hard,Penetration Testing for Advanceds - Hard Quiz,"Test your hard level knowledge of Penetration Testing for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1138,380,Easy,CISSP for Advanceds - Easy Quiz,"Test your easy level knowledge of CISSP for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1139,380,Medium,CISSP for Advanceds - Medium Quiz,"Test your medium level knowledge of CISSP for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1140,380,Hard,CISSP for Advanceds - Hard Quiz,"Test your hard level knowledge of CISSP for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1141,381,Easy,Networking Bootcamp - Easy Quiz,"Test your easy level knowledge of Networking Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1142,381,Medium,Networking Bootcamp - Medium Quiz,"Test your medium level knowledge of Networking Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1143,381,Hard,Networking Bootcamp - Hard Quiz,"Test your hard level knowledge of Networking Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1144,382,Easy,Master Ethical Hacking - Easy Quiz,"Test your easy level knowledge of Master Ethical Hacking. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1145,382,Medium,Master Ethical Hacking - Medium Quiz,"Test your medium level knowledge of Master Ethical Hacking. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1146,382,Hard,Master Ethical Hacking - Hard Quiz,"Test your hard level knowledge of Master Ethical Hacking. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1147,383,Easy,Complete CISSP Course - Easy Quiz,"Test your easy level knowledge of Complete CISSP Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1148,383,Medium,Complete CISSP Course - Medium Quiz,"Test your medium level knowledge of Complete CISSP Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1149,383,Hard,Complete CISSP Course - Hard Quiz,"Test your hard level knowledge of Complete CISSP Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1150,384,Easy,Complete Networking Course - Easy Quiz,"Test your easy level knowledge of Complete Networking Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1151,384,Medium,Complete Networking Course - Medium Quiz,"Test your medium level knowledge of Complete Networking Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1152,384,Hard,Complete Networking Course - Hard Quiz,"Test your hard level knowledge of Complete Networking Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1153,385,Easy,Learn Penetration Testing - Easy Quiz,"Test your easy level knowledge of Learn Penetration Testing. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1154,385,Medium,Learn Penetration Testing - Medium Quiz,"Test your medium level knowledge of Learn Penetration Testing. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1155,385,Hard,Learn Penetration Testing - Hard Quiz,"Test your hard level knowledge of Learn Penetration Testing. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1156,386,Easy,Master CompTIA - Easy Quiz,"Test your easy level knowledge of Master CompTIA. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1157,386,Medium,Master CompTIA - Medium Quiz,"Test your medium level knowledge of Master CompTIA. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1158,386,Hard,Master CompTIA - Hard Quiz,"Test your hard level knowledge of Master CompTIA. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1159,387,Easy,Ethical Hacking Masterclass - Easy Quiz,"Test your easy level knowledge of Ethical Hacking Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1160,387,Medium,Ethical Hacking Masterclass - Medium Quiz,"Test your medium level knowledge of Ethical Hacking Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1161,387,Hard,Ethical Hacking Masterclass - Hard Quiz,"Test your hard level knowledge of Ethical Hacking Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1162,388,Easy,Master SQL - Easy Quiz,"Test your easy level knowledge of Master SQL. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
1163,388,Medium,Master SQL - Medium Quiz,"Test your medium level knowledge of Master SQL. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:50
1164,388,Hard,Master SQL - Hard Quiz,"Test your hard level knowledge of Master SQL. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:50
1165,389,Easy,Advanced Elasticsearch - Easy Quiz,"Test your easy level knowledge of Advanced Elasticsearch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:50
